constant, lambda, clicks, CTR, spend, CPM, CPC
67,2.1e-06,74,0.058%,6250.0,48590.10938605425,84459.45945945945
67,2.2e-06,75,0.058%,6250.0,48085.8004554687,83333.33333333333
67,2.3e-06,73,0.056%,6250.0,47583.15632399181,85616.43835616438
67,2.4e-06,74,0.056%,6250.0,47287.941953105495,84459.45945945945
67,2.4999999999999998e-06,74,0.055%,6250.0,46858.599490178436,84459.45945945945
67,2.5999999999999997e-06,75,0.056%,6250.0,46615.00481066849,83333.33333333333
67,2.7e-06,75,0.056%,6250.0,46335.76750565296,83333.33333333333
67,2.8e-06,76,0.056%,6250.0,46001.545651933906,82236.84210526316
67,2.8999999999999998e-06,77,0.055%,6250.0,45028.169622916095,81168.83116883117
67,3e-06,78,0.056%,6250.0,44758.59006860597,80128.20512820513
67,3.1e-06,80,0.056%,6250.0,43948.78033344819,78125.0
67,3.2e-06,79,0.055%,6250.0,43668.42737765853,79113.92405063291
67,3.2999999999999997e-06,81,0.056%,6250.0,43426.300357137894,77160.49382716049
67,3.3999999999999996e-06,82,0.055%,6250.0,41884.18520181476,76219.51219512195
67,3.5e-06,85,0.057%,6250.0,41579.07341866468,73529.41176470589
67,3.6e-06,78,0.050%,6250.0,39718.60165102283,80128.20512820513
67,3.6999999999999997e-06,79,0.050%,6250.0,39548.2013478027,79113.92405063291
67,3.8e-06,79,0.050%,6250.0,39351.48748622698,79113.92405063291
67,3.9e-06,85,0.053%,6183.118,38277.02803090333,72742.56470588235
67,4e-06,83,0.053%,5875.784,37646.700026269085,70792.578313253
67,4.1e-06,83,0.053%,5819.177,37507.50578483632,70110.56626506025
67,4.2e-06,67,0.049%,4602.035,33421.70433418545,68687.0895522388
67,4.2999999999999995e-06,66,0.049%,4420.156,32897.12197554386,66972.06060606061
67,4.4e-06,65,0.049%,4287.531,32486.709906196487,65962.01538461538
67,4.5e-06,63,0.051%,3799.917,30949.494209060256,60316.142857142855
67,4.6e-06,61,0.051%,3674.411,30468.763474742114,60236.24590163935
67,4.7e-06,60,0.050%,3625.307,30282.813348369044,60421.78333333333
67,4.8e-06,59,0.051%,3383.103,29261.040668408034,57340.72881355932
67,4.9e-06,56,0.050%,3219.262,28587.70979486724,57486.82142857143
68,2e-06,75,0.059%,6250.0,49105.88013451083,83333.33333333333
68,2.1e-06,74,0.058%,6250.0,48598.799415259244,84459.45945945945
68,2.2e-06,74,0.057%,6250.0,48183.29697100522,84459.45945945945
68,2.3e-06,74,0.057%,6250.0,47766.44120906416,84459.45945945945
68,2.4e-06,74,0.056%,6250.0,47335.216643819535,84459.45945945945
68,2.4999999999999998e-06,74,0.056%,6250.0,46932.13988030427,84459.45945945945
68,2.5999999999999997e-06,74,0.055%,6250.0,46679.76189587052,84459.45945945945
68,2.7e-06,75,0.056%,6250.0,46439.39844260833,83333.33333333333
68,2.8e-06,76,0.056%,6250.0,46083.2890933758,82236.84210526316
68,2.8999999999999998e-06,77,0.055%,6250.0,45047.64238658805,81168.83116883117
68,3e-06,78,0.056%,6250.0,44808.97039740179,80128.20512820513
68,3.1e-06,81,0.058%,6250.0,44527.72117809663,77160.49382716049
68,3.2e-06,80,0.056%,6250.0,43814.45105750559,78125.0
68,3.2999999999999997e-06,81,0.056%,6250.0,43543.083268309,77160.49382716049
68,3.3999999999999996e-06,82,0.055%,6250.0,41889.51890725325,76219.51219512195
68,3.5e-06,83,0.055%,6250.0,41748.21484633317,75301.2048192771
68,3.6e-06,81,0.052%,6250.0,40077.97570954048,77160.49382716049
68,3.6999999999999997e-06,78,0.049%,6250.0,39590.78959870776,80128.20512820513
68,3.8e-06,78,0.049%,6250.0,39376.27972909119,80128.20512820513
68,3.9e-06,85,0.053%,6250.0,38676.460577857266,73529.41176470589
68,4e-06,83,0.053%,5878.983,37662.128919012415,70831.1204819277
68,4.1e-06,83,0.053%,5823.286,37528.91060012374,70160.07228915663
68,4.2e-06,67,0.049%,4605.664,33442.95911180174,68741.25373134328
68,4.2999999999999995e-06,66,0.049%,4423.797,32917.850419305156,67027.22727272728
68,4.4e-06,66,0.050%,4294.633,32529.43047802277,65070.19696969697
68,4.5e-06,65,0.053%,3835.254,31118.18447358172,59003.907692307694
68,4.6e-06,63,0.052%,3723.943,30637.884933400248,59110.206349206346
68,4.7e-06,61,0.051%,3646.03,30366.62863234694,59770.983606557376
68,4.8e-06,61,0.052%,3497.251,29834.679792869876,57331.983606557376
68,4.9e-06,59,0.052%,3312.004,28988.332910295572,56135.661016949154
69,2e-06,76,0.060%,6250.0,49125.17881565089,82236.84210526316
69,2.1e-06,74,0.058%,6250.0,48768.688161303406,84459.45945945945
69,2.2e-06,74,0.057%,6250.0,48288.27715153248,84459.45945945945
69,2.3e-06,75,0.057%,6250.0,47789.8165635681,83333.33333333333
69,2.4e-06,73,0.055%,6250.0,47422.85250354723,85616.43835616438
69,2.4999999999999998e-06,74,0.056%,6250.0,47027.84048156509,84459.45945945945
69,2.5999999999999997e-06,74,0.055%,6250.0,46698.24713459556,84459.45945945945
69,2.7e-06,74,0.055%,6250.0,46512.66632929479,84459.45945945945
69,2.8e-06,76,0.056%,6250.0,46123.07851254917,82236.84210526316
69,2.8999999999999998e-06,77,0.056%,6250.0,45831.53062646202,81168.83116883117
69,3e-06,78,0.056%,6250.0,44909.10397355752,80128.20512820513
69,3.1e-06,80,0.057%,6250.0,44668.70117710961,78125.0
69,3.2e-06,80,0.056%,6250.0,43845.80307972921,78125.0
69,3.2999999999999997e-06,81,0.057%,6250.0,43614.79413817167,77160.49382716049
69,3.3999999999999996e-06,83,0.057%,6250.0,42681.05302694028,75301.2048192771
69,3.5e-06,83,0.055%,6250.0,41754.62975334706,75301.2048192771
69,3.6e-06,85,0.056%,6250.0,41513.619788380165,73529.41176470589
69,3.6999999999999997e-06,78,0.050%,6250.0,39731.73134992531,80128.20512820513
69,3.8e-06,78,0.049%,6250.0,39407.31399747793,80128.20512820513
69,3.9e-06,84,0.053%,6250.0,39211.74972238081,74404.76190476191
69,4e-06,83,0.053%,5883.133,37682.679682045564,70881.1204819277
69,4.1e-06,83,0.053%,5827.108,37545.798969072166,70206.1204819277
69,4.2e-06,69,0.049%,4920.421,34608.20116054158,71310.44927536232
69,4.2999999999999995e-06,66,0.049%,4430.552,32952.17695271245,67129.57575757576
69,4.4e-06,66,0.050%,4358.981,32713.78502919412,66045.16666666667
69,4.5e-06,66,0.051%,4165.151,32109.523038614832,63108.34848484849
69,4.6e-06,64,0.053%,3747.877,30747.017900799055,58560.578125
69,4.7e-06,61,0.051%,3649.02,30387.735047717393,59820.0
69,4.8e-06,61,0.051%,3606.142,30235.874131151115,59117.08196721312
69,4.9e-06,60,0.052%,3324.55,29058.97366419887,55409.166666666664
